URL,Técnica,Tamaño,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9
https://www.christies.com/en/lot/lot-6424016?ldp_breadcrumb=back,oil on copper,17 5/8 x 24 7/8 in. (45.1 x 63.3 cm.),"Anonymous sale; Sotheby's, New York, 28 January 2000, lot 62, as Marcantonio Franceschini, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424017?ldp_breadcrumb=back,oil on canvas,61 7/16 x 80 1/8 in. (156 x 203.5 cm.),where acquired by the present owner.,"Anonymous sale; Sotheby's, London, 11 December 1996, lot 43,","Mr. L. Hay, Ballemena, Co. Dublin (according to a label on the reverse).",,,,,,,
https://www.christies.com/en/lot/lot-6424018?ldp_breadcrumb=back,"oil on canvas, unframed",38 x 48 in. (96.5 x 122 cm.),"Anonymous sale; Sotheby's, New York, 1 June 1990, lot 52, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424019?ldp_breadcrumb=back,"oil on paper, laid down on canvas",14 x 19 in. (35.6 x 48.3 cm.),"Anonymous sale; Christie's, Monaco, 22 June 1991, lot 126, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424020?ldp_breadcrumb=back,oil on canvas,25 3/16 x 31 1/2 in. (64 x 80 cm.),where acquired by the present owner.,"Anonymous sale; Sotheby's, New York, 1 June 1990, lot 90,","with Maurice Segoura, Paris, where acquired by a private collector, by whom sold,","Musée Algiers, by 1959 (inv. no. 3730),","George Hein, Paris, 1959,","P. Ledoux; his sale, Galerie Georges Petit, Paris, 5 March 1918, lot 36.","Docteur Mallez; his sale, Hôtel Drouot, Paris, 30 May 1885, lot 28.","M. Lemaître, Laon; his sale, Hôtel Drouot, Paris, 5 March 1874, lot 69.","M. Horsin-Deon; his sale, Hôtel Drouot, Paris, 26-27 March 1868, lot 40.","Commissioned by the Marquis Henri Camille de Beringhen, Premier Écuyer de la Petite Écurie du Roi (1693-1770); his sale, Remy, Paris, 2 July 1770, lot 21."
https://www.christies.com/en/lot/lot-6424021?ldp_breadcrumb=back,oil on canvas,38 1/8 x 75 5/8 in. (97 x 192.1 cm.),"Anonymous sale; Sotheby's, New York, 30 January 1998, lot 63, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424022?ldp_breadcrumb=back,"oil on canvas, unframed",21 5/8 x 28 1/2 in. (55.1 x 72.4 cm.),"Anonymous sale; Sotheby's, Monaco, 2 July 1993, lot 121, where acquired by the present owner.","(Possibly) A. Lefebvre, Paris; his sale, Hôtel Drouot, Paris, 20 December 1905, lot 60.",,,,,,,,
https://www.christies.com/en/lot/lot-6424023?ldp_breadcrumb=back,oil on canvas,19 1/2 x 43 5/16 in. (49.5 x 110 cm.),"[Property of a Gentleman]; Christie's, London, 21 April 1989, lot 71, where acquired by the present owner.","with Galerie Cailleux, Paris, 1954.",,,,,,,,
https://www.christies.com/en/lot/lot-6424024?ldp_breadcrumb=back,oil on canvas,21 x 25 1/2 in. (53.3 x 64.8 cm.),"Anonymous sale; Sotheby's, New York, 20 May 1993, lot 122, where acquired by the present owner.","The Estate of Samuel Thomas Fee; Sotheby's, New York, 4 June 1987, lot 165.","Samuel Thomas Fee, Oklahoma, by 1977; his sale, Christie's, New York, 9 May 1985, lot 1 (unsold).","with M. Knoedler & Co., New York, 1977.","Private Collection, Memphis, Tennessee.","with Wildenstein, New York.","Private collection, Paris.",,,
https://www.christies.com/en/lot/lot-6424025?ldp_breadcrumb=back,oil on canvas,15 1/4 x 24 1/2 in. (38.8 x 62.2 cm.),"[Property of a Gentleman]; Phillips, London, 2 December 1997, lot 74, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424026?ldp_breadcrumb=back,oil on canvas,30 1/4 x 55 7/8 in. (76.8 x 141.9 cm.),"Anonymous sale; Sotheby's, New York, 30 January 1997, lot 183A, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424027?ldp_breadcrumb=back,"oil on canvas, unlined",25 5/8 x 30 in. (65.2 x 76.2 cm.),"Anonymous sale; Christie's, New York, 31 January 1997, lot 99, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424028?ldp_breadcrumb=back,"oil on canvas, unlined, unframed",39 3/4 x 55 1/2 in. (101 x 141 cm.),"[Property of a Gentleman]; Christie's, London, 14 July 1989, lot 72, where acquired by the present owner.","Probably commissioned when the artist was working in Ireland, 1746/7, and by family descent until,",,,,,,,,
https://www.christies.com/en/lot/lot-6424029?ldp_breadcrumb=back,oil on canvas,37 1/8 x 26 in. (94.3 x 66 cm.),"Anonymous sale; Phillips, London, 4 July 1995, lot 95, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424030?ldp_breadcrumb=back,oil on panel,12 1/4 x 15 1/2 in. (31.1 x 39.5 cm.),"Anonymous sale; Christie's, London, 31 October 1997, lot 57, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424031?ldp_breadcrumb=back,oil on canvas,17 1/8 x 13 5/8 in. (43.5 x 34.7 cm.),"Anonymous sale; Sotheby's, London, 2 November 2000, lot 105, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424032?ldp_breadcrumb=back,oil on panel,17 1/2 x 22 5/8 in. (44.5 x 57.9 cm.),"[Property of a Gentleman]; Sotheby's, London, 4 December 1997, lot 234, where acquired by the present owner.","Private collection, Norfolk, by descent until,","Henry George Bohn (1796-1884), North End House, Twickenham; (†) his sale, Christie's, London, 19 March 1885, lot 410, as J. van Streik (5 gns. to Durford).","John Corely, Grays Inn; (†) his sale, Christie's, London, 17 February 1866, lot 38, as J. Van Streek (4 gns. to Eckford).",,,,,,
https://www.christies.com/en/lot/lot-6424033?ldp_breadcrumb=back,oil on card,11 3/8 x 17 3/8 in. (28.9 x 44.2 cm.),"Private collection, France, by 1954; Christie's, London, 16 June 1995, lot 82, where acquired by the present owner.","Eugénie Duval, Sanremo, and by descent to,","Henri-Lucien Duval, Geneva, by 1876, and by descent to,","David Duval, and by descent to,","The artist, and by descent to his grandson,",,,,,
https://www.christies.com/en/lot/lot-6424034?ldp_breadcrumb=back,,,,,,,,,,,,
https://www.christies.com/en/lot/lot-6424035?ldp_breadcrumb=back,,,,,,,,,,,,
https://www.christies.com/en/lot/lot-6424036?ldp_breadcrumb=back,,,,,,,,,,,,
https://www.christies.com/en/lot/lot-6424037?ldp_breadcrumb=back,,,,,,,,,,,,
https://www.christies.com/en/lot/lot-6424038?ldp_breadcrumb=back,"pencil, watercolor, bodycolor, brown ink framing lines on paper","19 3/4 x 28 7/8 in. (50.2 x 73.1 cm.), the image 26 1/2 x 35 1/2 in. (67.3 x 90.2 cm.), the sheet","Anonymous sale; Christie's, Amsterdam, 9 November 1998, lot 263, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424039?ldp_breadcrumb=back,oil on canvas,9 1/4 x 14 1/2 in. (23.5 x 36.8 cm.),"Anonymous sale; Christie's, London, 24 June 1998, lot 5, where acquired by the present owner.","Private foundation, Europe; Christie's, New York, 25 May 1994, lot 154A.","Private collection, England; Christie's, London, 24 June 1991, lot 2.","W. Goetz (possibly Walter (1911-1995), London or William (1903-1969), New York and Los Angeles).","Richard Frank Heathcoat-Amory (1903-1957), London; (†) his sale, Sotheby's, London, 4 July 1962, lot 41, where acquired by,","with Arthur Tooth & Sons, Ltd., London, by 22 October 1946, until 16 December 1946.","Commissioned from the artist by M. Preschez, Coulommiers.",,,
https://www.christies.com/en/lot/lot-6424041?ldp_breadcrumb=back,,,,,,,,,,,,
https://www.christies.com/en/lot/lot-6424042?ldp_breadcrumb=back,,,,,,,,,,,,
https://www.christies.com/en/lot/lot-6424043?ldp_breadcrumb=back,oil on canvas,30 1/4 x 30 1/4 in. (76.8 x 76.8 cm.),"Jeremy Thayer, Sarasota, by 1992; Christie's, New York, 23 May 1996, lot 128, where acquired by the present owner.","Lagakos-Turak Gallery, Philadelphia, where acquired by,","Charles and Ivy Martin, by 1991.",,,,,,,
https://www.christies.com/en/lot/lot-6424044?ldp_breadcrumb=back,oil on canvas,18 x 21 7/8 in. (45.7 x 55.3 cm.),"Anonymous sale; Sotheby's, New York, 23 October 1997, lot 34, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424045?ldp_breadcrumb=back,watercolor and gouache over pencil on paper,25 3/4 x 37 3/4 in. (65.4 x 95.9 cm.),"Anonymous sale; Christie's, New York, 22 May 1997, lot 57, where acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6424046?ldp_breadcrumb=back,oil on panel,8 1/4 x 12 7/8 in. (21 x 32.5 cm.),"Anonymous sale; Christie's, London, 22 May 1992, lot 154, where acquired by the present owner.","Anonymous sale; Christie's, New York, 22 May 1990, lot 10.","with Ohana Gallery, London.","with Schweitzer Gallery, New York, where acquired in 1971 by,","H. Robert, from whom acquired in September 1971 by,",,,,,
https://www.christies.com/en/lot/lot-6410911?ldp_breadcrumb=back,"oil and gold on panel, marouflaged",10 1/8 x 15 1/2 in. (25.8 x 39.5 cm.),"with Colnaghi, New York and London, by 1990.","Anonymous sale; Sotheby's, London, 5 July 1989, lot 91, as Flemish School, 17th Century.",,,,,,,,
https://www.christies.com/en/lot/lot-6410912?ldp_breadcrumb=back,oil on panel,20 1/4 x 33 1/2 in. (51.5 x 85 cm.),"with J.O. Leegenhoek, Paris, where (probably) acquired by the mother of the present owner in or not long after 1987, by descent.","with Galerie Sanct Lucas, Vienna, 1986-1987.","Nils Tellander, Lausanne (according to a note in the Max. J. Friedländer archive: 'Tellander / Lausanne / VI.58')",,,,,,,
https://www.christies.com/en/lot/lot-6410913?ldp_breadcrumb=back,"oil and gold on panel, marouflaged",44 1/4 x 34 1/2 in. (112.4 x 87.5 cm.),"Günther Hartmann (1935-2020), Spain, until 2021, when acquired by the present owner.","Georg Hartmann (1870-1954), Frankfurt am Main, by descent to his grandson,","Eugen Schweitzer (1845-1918), Berlin; (†) his sale, Cassirer-Helbing, Berlin, 6 June 1918, lot 52, where acquired by,","Anonymous sale; Lempertz, Cologne, 13 December 1899, lot 10, as Lancelot Blondeel, where acquired by,","W. Forst, Cologne.",,,,,
https://www.christies.com/en/lot/lot-6410914?ldp_breadcrumb=back,oil on panel,36 1/2 x 51 in. (92.5 x 129.5 cm.),"[Property of a Private Collector]; Sotheby’s, New York, 22 January 2004, lot 34, where acquired by the present owner.","Private collection, New York, by whom sold,","with Wildenstein Gallery, London, as School of Fontainebleau, where acquired in 1989 by,","(Probably) Anonymous sale; Park Palace, Monte Carlo, 7-8 February 1949, as School of Fontainebleau (according to Jonckheere).",,,,,,
https://www.christies.com/en/lot/lot-6410915?ldp_breadcrumb=back,signed and dated 'L.L. 1544' (lower left),9 1/2 x 14 1/2 in. (24.3 x 37 cm.),"Anonymous sale; Sotheby's, New York, 27 November 1981, lot 52.","His estate sale; Sotheby's, Mentmore, Buckinghamshire, 20 May 1977, lot 1106.","Albert Edward Harry Meyer Archibald Primrose, 6th Earl of Rosebery, (1882-1974), Mentmore Towers.",,,,,,,
https://www.christies.com/en/lot/lot-6410916?ldp_breadcrumb=back,oil on panel,29 1/2 x 41 7/8 in. (75 x 106.5 cm.),"Private collection, Belgium.",,,,,,,,,
https://www.christies.com/en/lot/lot-6410917?ldp_breadcrumb=back,oil on panel,28 7/8 x 41 1/8 in. (73.2 x 104 cm.),"Private collection, Munich, where acquired by the present owner in 2011.",,,,,,,,,
https://www.christies.com/en/lot/lot-6410918?ldp_breadcrumb=back,oil on panel,28 3/8 x 40 5/8 in. (72.1 x 103.2 cm.),"with Galerie de Jonckheere, Paris, where acquired by the present owner.","[The Property of a Trust]; Sotheby’s, London, 7 July 2005, lot 6.","[The Property of a Gentleman]; Sotheby’s, London, 8 April 1981, lot 80.","Frantz L.C. Pottiez, Brussels, from 1967 until after 1980.","with Robert Finck, Brussels, 1967.","Maliroux collection, Namur, by circa 1922.",,,,
https://www.christies.com/en/lot/lot-6410919?ldp_breadcrumb=back,"ITALIAN, CIRCLE OF TINO DA CAMAINO (1280-1337), 14TH CENTURY","40 1/2 (102.9 cm.) high, 20 3/4 in. (52.7 cm.) wide",Private collection.,"with Carlo di Carlo, Florence.",,,,,,,,
https://www.christies.com/en/lot/lot-6410920?ldp_breadcrumb=back,"tempera and gold on panel, marouflaged",9 3/4 x 10 1/4 in. (24.8 x 26 cm.),"with E.V. Thaw & Co., Inc., New York, where acquired by the present owner in 1985.","with Julius Weitzner, New York.","Minneapolis Institute of Arts, and by whom deaccessioned in 1958.","John Russell Vanderlip (1860-1935), Minneapolis, circa 1930, and by whom bequeathed in 1935 to,","with Robert Langdon Douglas (1864-1951), London, and from whom acquired by the following,","Adolphe Stoclet (1871-1949), Brussels.","with J. Féral, Paris, and by whom sold in 1921 to,","Dr. Hans Wendland (b. 1880), Basel, Lugano and later Paris, by 1913; Hôtel Drouot, Paris, 26 October 1921, lot 15, where acquired by the following,","Karl Anton, Prince of Hohenzollern-Sigmaringen (1811-1885), Sigmaringen.","Acquired by Johann Anton Ramboux (1790-1866), Cologne, in Siena, probably in 1838; his deceased sale, Heberle, Cologne, 23 May 1867, lot 113, where acquired by Professor A. Müller, Düsseldorf, on behalf of,"
https://www.christies.com/en/lot/lot-6410921?ldp_breadcrumb=back,oil on panel,25 1/4 x 32 1/8 in. (64.3 x 81.7 cm.),"Anonymous sale; Fernando Durán, Madrid, 28 December 2015, lot 358, where acquired by the present owner.","Private collection, Madrid.",,,,,,,,
https://www.christies.com/en/lot/lot-6410922?ldp_breadcrumb=back,oil on panel,18 3/4 x 14 7/8 in. (47.8 x 37.6 cm.),"[Property Sold by the Los Angeles County Museum of Art to Benefit Future Acquisitions]; Sotheby's, New York, 27 January 2006, lot 264, as After Hans Baldung, where acquired by the present owner.","The Los Angeles County Museum of Art, by whom deaccessioned,","Cosmos Art Corporation (Frederick Stern), New York, until 1946, when acquired through William Randolph Hearst by,","Jules S. Bache (1861-1944), New York; Kende Galleries, New York, 23 April 1945, lot 19, as Hans Baldung Grien.","Paravicini collection, Basel, by 1923.","Rudolph Chillingworth, Nuremberg; Galerie Fischer, Lucerne, 5 September 1922, lot 40, as Attributed to Hans Baldung.","Theodor Schall, Baden-Baden, by 1918/19.","Sigmund Roeher, Unterschoendorf (Ammersee), by 1912.","Postrath Beisch, Stuttgart, by 1886.",
https://www.christies.com/en/lot/lot-6410924?ldp_breadcrumb=back,oil on panel,5 3/4 x 5 3/4 in. (14.6 x 14.6 cm.),"A. Alfred Taubman (1924-2015); (†) his sale, Sotheby’s, New York. 27 January 2016, lot 16, where acquired by the present owner.","Grosse Pointe Memorial Church; Sotheby's, New York, January 29, 2015, lot 4, where acquired by,","John S. Newberry, Detroit, by whom donated in 1957 to,","Edith Stanton Newberry (1870-1956), Detroit, by descent to,","with Thos. Agnew and Sons Ltd., London, from whom acquired by,","[The Property of a Gentleman]; Sotheby's, London, 6 May 1925, lot 15 (to Vick).",,,,
https://www.christies.com/en/lot/lot-6410925?ldp_breadcrumb=back,oil on panel,17 3/4 x 13 1/2 in. (45 x 34.5 cm.),"Private collection, until acquired by the present owner in 2011.",,,,,,,,,
https://www.christies.com/en/lot/lot-6410926?ldp_breadcrumb=back,"Painted with the story of The Sword of Damocles, with Damocles seated on a throne at a table, waited on by servants, the sword above him, King Dionysus on the right, the reverse inscribed in blue with .1539. / L’inquieta vita del / tira[n] Dionisi. / ·X· within lustred scrolls",10 7/8 in. (27.5 cm.) diameter,"Restituted to the heirs of Fritz Gutmann, 2022.","Gifted to the Museum Boijmans Van Beuningen, Rotterdam, (Inv. No. T9) in 1994.","Lent to the Museum Boijmans Van Beuningen, Rotterdam, from 1968,","Acquired by Johan Willem Frederiks (1889-1962), The Hague, by 21 September 1954 and by descent,","On consignment with The Bachstitz Gallery, The Hague, circa 1921-10 September 1925 (Inv. No. Ru 155), returned to Fritz Gutmann (1886-1944), Amsterdam.","Eugen Gutmann (1840-1925), Berlin, by 1912 and by descent.","Henry G. Bohn Collection, Twickenham, United Kingdom, circa 1857.",,,
https://www.christies.com/en/lot/lot-6410927?ldp_breadcrumb=back,"Painted with the Banquet of the Gods at Mount Olympus, with Hebe serving Zeus, Mercury behind them and Zeus’s eagle at the center, the sky behind them darkened, the scene surrounded by clouds",10 7/8 in. (27.6 cm.) diameter,"Restituted to the heirs of Fritz Gutmann, 2022.","Gifted to the Museum Boijmans Van Beuningen, Rotterdam, (Inv. No. T7) in 1994.","Lent to the Museum Boijmans Van Beuningen, Rotterdam, from 1968,","Acquired by Johan Willem Frederiks (1889-1962), The Hague, by 21 September 1954 and by descent,","On consignment with The Bachstitz Gallery, The Hague, circa 1921-10 September 1925 (Inv. No. Ru 154), returned to Fritz Gutmann (1886-1944), Amsterdam.","Eugen Gutmann (1840-1925), Berlin, by 1912 and by descent.","Frédéric Spitzer Collection, sale Chevallier, Paris, 17 April – 16 June 1893, lot 1067.",,,
https://www.christies.com/en/lot/lot-6410928?ldp_breadcrumb=back,oil on canvas,34 3/4 x 51 5/8 in. (88.5 x 131.2 cm.),"Anonymous sale; New York, Sotheby's, 15 January 1993, lot 70, where acquired by the present owner.",Princess Hélène von Wrede (1859-1935).,"Baroness Sophie von Bayrstorff (1827-1912), created Countess von Bayrstorff in 1840, wife of Paulo Martins, Visconde de Almeida (1806-1874), by descent to her daughter-in-law,","(Probably) Cesare Ignazio d'Este (1653-1713), Via Coperta, Modena.",,,,,,
https://www.christies.com/en/lot/lot-6410929?ldp_breadcrumb=back,oil on panel,12 3/8 x 16 1/4 in. (31.5 x 41.4 cm.),"Private collection, Belgium, where acquired by the present owner in 2006.",,,,,,,,,
https://www.christies.com/en/lot/lot-6410930?ldp_breadcrumb=back,oil on copper,39 3/4 x 29 3/4 in. (101.2 x 73 cm.),"Private collection, Madrid, where acquired by the present owner in 2017.",,,,,,,,,
https://www.christies.com/en/lot/lot-6410932?ldp_breadcrumb=back,oil on panel,36 1/4 x 48 7/8 in. (92 x 124.2 cm.),"Cemex Corporation, Madrid, where acquired by the present owner in 2021.","Compañia Valenciana de Cementos Portland, S.A., Spain.","José Serratosa Nadal (1893-1983), Valencia.","Anonymous sale; Palais Galliera, Paris, 20 June 1966, lot 47.","Otlet collection; their sale, Galerie Fievez, Brussels, 19-20 December 1902, lot 42, as Pieter Neeffs and David Teniers II.","John Savile Lumley-Savile (1854-1931), 2nd Baron Savile, Rufford Abbey, Nottinghamshire and West Riding of Yorkshire.",,,,
